timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open
1/17/2015,1564303.449,43971662056,5325.767237,90497.79519,0,255410,358317,2831.3528,138,199.2599945,38421000,2857541182,207.8339996
1/18/2015,1283280.078,43971662056,5062.048853,83185.66494,0,239559,289498,2799.7258,153,210.3390045,23469700,2736875952,200.0500031
1/19/2015,1611104.083,43971662056,5187.592538,98485.75345,0,292581,304450,2965.3534,144,214.8609924,30085100,2889858038,211.470993
1/20/2015,1800876.102,43971662056,5343.157697,98923.98148,0,266579,278983,3057.0994,118,211.3150024,18658300,2952759522,212.9069977
1/21/2015,1416613.235,43971662056,5316.808202,96958.13752,0,264600,274064,2839.6576,149,226.8970032,24051100,2904651464,211.378006
1/22/2015,1586056.948,43971662056,5419.187711,93697.62922,0,274070,260779,2894.0793,135,233.4060059,29924600,3119680595,227.3220062
1/23/2015,1561669.548,43971662056,5833.132413,92010.10704,0,241461,255473,3178.4099,124,232.8789978,33544600,3209962696,233.5169983
1/24/2015,1489358.952,43971662056,5786.135295,83556.79641,0,235657,244954,2663.0291,126,247.8470001,24621700,3203436948,232.6999969
1/25/2015,1830359.296,43971662056,5980.356562,86555.46027,0,268032,400375,3169.5789,125,253.7180023,24782500,3410114481,247.352005
1/26/2015,1965822.551,43971662056,6251.883069,108181.5252,0,316433,308401,3985.6269,127,273.4729919,33582700,3491686145,254.0789948
1/27/2015,1538747.436,42957352412,7055.474851,99391.52018,0,289459,286444,3944.7391,149,263.4750061,106794000,3764417376,273.1669922
1/28/2015,1094537.878,41272873895,6559.494755,85233.14557,0,226262,215448,3033.0791,164,233.9149933,44399000,3627760928,263.3510132
1/29/2015,1129381.512,41272873895,6354.40037,90878.1348,0,229138,251124,3099.6672,164,233.5130005,44352200,3221728839,233.3480072
1/30/2015,1250987.681,41272873895,5836.911454,81201.05554,0,213606,236325,2609.7754,138,226.4250031,32213400,3217149466,232.7720032
1/31/2015,1259432.289,41272873895,5839.566163,86311.68689,0,250544,333503,2915.9626,166,217.4640045,26605200,3120272355,226.4409943
2/1/2015,1201831.458,41272873895,5729.784561,78994.70256,0,227974,277511,2562.8597,155,226.9720001,23348200,2997692311,216.8670044
2/2/2015,1233710.415,41272873895,5495.673547,85986.40355,0,248264,248482,2730.5941,159,238.2290039,29128500,3129637468,226.4909973
2/3/2015,1616258.803,41272873895,5710.921556,91791.99921,0,258473,265167,2974.5354,127,227.2680054,30612100,3285797305,237.4539948
2/4/2015,1244291.421,41272873895,5954.280255,90813.22848,0,246109,265408,2986.0678,159,226.8529968,40783700,3135343874,227.5110016
2/5/2015,1192345.107,41272873895,5674.213862,86567.70808,0,241553,236038,2737.0077,159,217.1109924,26594300,3130520358,227.6649933
2/6/2015,1043634.531,41272873895,5602.283922,85705.35614,0,225797,273027,2616.7543,177,222.2660065,22516400,2996945966,216.9230042
2/7/2015,1139782.34,41272873895,5536.587574,85697.3043,0,228183,232490,2597.6824,159,227.7539978,24435300,3069076711,222.6329956
2/8/2015,1626618.424,41272873895,5689.94233,82679.10136,0,247351,389909,2665.4076,132,223.4120026,21604200,3145761023,227.6929932
2/9/2015,1465001.789,42458914417,5665.88022,104759.6799,0,298299,293981,3361.7038,161,220.1100006,17145200,3086537315,223.3890076
2/10/2015,1590209.472,44455415962,5564.573092,102974.7652,0,288233,295234,3178.5366,144,219.8390045,27791300,3041799140,220.2819977
2/11/2015,1391247.848,44455415962,5509.521551,97049.16867,0,277983,287964,3163.397,158,219.1849976,21115100,3038850985,219.7319946
2/12/2015,1685432.975,44455415962,5577.686075,87426.07756,0,241399,317277,2788.897,119,221.7640076,17201900,3030676475,219.2079926
2/13/2015,2004970.137,44455415962,5559.913184,113659.8303,0,340391,514192,3856.3388,146,235.427002,15206200,3066996120,221.9689941
2/14/2015,1664123.85,44455415962,5828.79896,98774.42633,0,336274,340220,3487.8402,160,257.3210144,42744400,3256814719,235.5279999
2/15/2015,1875389.971,44455415962,6179.053919,85266.31092,0,312463,436318,3402.5395,140,234.8249969,49732500,3560717936,257.5069885
2/16/2015,1659815.949,44455415962,6278.751746,104631.0294,0,321908,362343,3846.7805,157,233.8430023,56552400,3250242178,234.8249969
2/17/2015,1782729.638,44455415962,5892.150542,102989.2181,0,317300,414954,3747.458,149,243.6100006,28153700,3237573873,233.4219971
2/18/2015,1444236.024,44455415962,6003.193,105717.9839,0,302890,305642,3580.9619,167,236.326004,27363100,3373706168,243.7799988
2/19/2015,1263707.494,44455415962,6031.424681,94550.57794,0,264258,270936,3265.9908,166,240.2830048,25200800,3273812262,236.4100037
2/20/2015,1530199.063,44455415962,5994.335284,98713.85822,0,312517,286824,3607.9707,158,243.779007,18270500,3329631566,240.2510071
2/21/2015,1606048.958,44455415962,6117.731163,87827.88901,0,281516,331621,3156.8019,142,244.5339966,23876700,3379032908,243.7519989
2/22/2015,1425096.45,44470177289,6160.351236,84942.22461,0,264843,318876,3035.2855,151,235.977005,12284200,3390372210,244.5440063
2/23/2015,1618888.113,46684376317,6090.568004,101513.9927,0,286289,310695,3524.1406,142,238.8919983,19527000,3272629326,235.9949951
2/24/2015,1742540.186,46684376317,5955.74642,105124.6055,0,284317,284451,3418.0439,129,238.7350006,16400000,3313897879,238.9980011
2/25/2015,1423182.994,46684376317,6021.237213,105396.0173,0,285764,288167,3654.9928,159,237.4700012,14200400,3312489904,238.8899994
2/26/2015,1456149.227,46684376317,6003.985874,100817.0736,0,276069,277521,3372.9025,150,236.4259949,11496200,3295875814,237.3370056
2/27/2015,1502435.132,46684376317,5965.004253,101474.0594,0,289533,283911,3420.6577,152,253.8280029,13619400,3282272605,236.4360046
2/28/2015,1768427.718,46684376317,6288.322599,89633.13477,0,314071,344138,3382.8032,142,254.2630005,44013900,3524820596,253.5200043
3/1/2015,1578933.771,46684376317,6363.298891,88740.70601,0,270794,322307,3541.8303,140,260.2019958,13949300,3531776636,254.2830048
3/2/2015,1634185.241,46684376317,6346.387133,104936.9495,0,331283,317151,3892.686,158,275.6700134,25213700,3615181538,260.3569946
3/3/2015,1625355.291,46684376317,6596.020211,110980.4186,0,329228,307692,4111.2453,158,281.7019958,40465700,3831178959,275.04599
3/4/2015,1606833.8,46684376317,6924.637434,98528.58937,0,284905,284041,4009.2516,140,273.0920105,50461300,3916108523,281.9899902
3/5/2015,1907600.515,46684376317,7020.034418,101115.1364,0,324790,292651,4162.514,132,276.178009,41383000,3797385224,272.7390137
3/6/2015,1566719.541,46684376317,6821.018987,93870.51801,0,302199,266613,4553.8632,148,272.7229919,41302400,3841201000,275.6000061
3/7/2015,1550002.571,46684376317,6864.034329,91504.31546,0,263419,313788,3574.7796,140,276.2609863,28918900,3794156466,272.2940063
3/8/2015,1407633.897,46832059250,6878.730348,87525.00752,0,269310,319007,3623.9279,156,274.3540039,17825900,3844351385,276.4330139
3/9/2015,1784855.333,47427554951,6930.884076,105543.8457,0,325768,320007,4339.3128,144,289.6069946,22067900,3818877362,274.8120117
3/10/2015,1602028.632,47427554951,7089.034609,105539.9862,0,311252,284875,4337.2068,152,291.7600098,59178200,4032241702,289.8619995
3/11/2015,1629276.545,47427554951,7382.012176,100765.8647,0,319798,278584,4506.4288,154,296.3789978,67770800,4063305050,291.5249939
3/12/2015,1847362.107,47427554951,7383.445278,97093.79426,0,318556,262380,4119.3751,131,294.3540039,33963900,4128796573,296.1270142
3/13/2015,1493392.74,47427554951,7414.483788,96036.25231,0,275290,282264,4049.1273,146,285.3370056,32585200,4101535995,294.1180115
3/14/2015,1576643.786,47427554951,7319.747669,89512.06591,0,249041,314108,3602.1857,131,281.8850098,31421500,3976948638,284.4419861
3/15/2015,1401070.881,47427554951,7127.543013,84933.22505,0,240010,319117,3402.4234,143,286.3930054,22612300,3929758785,281.4249878
3/16/2015,1721840.863,47427554951,7160.047288,105217.1709,0,299695,316568,4315.5643,139,290.5929871,11970100,3993628668,285.6849976
3/17/2015,1645966.25,47427554951,7329.659118,99562.0503,0,262819,278774,4116.3849,128,285.5050049,21516100,4053198429,290.5950012
3/18/2015,1510486.562,47427554951,7296.061026,99604.96102,0,295271,282079,4408.0798,153,256.2990112,21497200,3983144494,285.0669861
3/19/2015,1828552.993,47427554951,6910.35139,106297.4283,0,322408,298046,4534.9046,137,260.928009,57008000,3576671767,255.8800049
3/20/2015,1632087.118,47427554951,6483.550165,103529.866,0,275515,300406,4154.839,136,261.7489929,52732000,3642156965,260.9559937
3/21/2015,1381868.689,47427554951,6588.304658,92834.19843,0,252779,312902,3481.3094,151,260.0249939,18456700,3654506819,261.6440125
3/22/2015,1561966.648,47417554876,6554.670447,90595.14068,0,270943,329569,3432.1987,142,267.9599915,17130100,3631424642,259.9169922
3/23/2015,1664542.29,46717549645,6611.896605,106019.816,0,299454,328577,4624.9579,145,266.7399902,18438100,3743193531,267.894989
3/24/2015,1171221.318,46717549645,6733.236064,92926.80461,0,255297,256874,3673.7915,173,245.5950012,22811900,3727111341,266.5769958
3/25/2015,1250215.407,46717549645,6458.303327,97139.18892,0,253331,266308,4058.6966,162,246.1970062,40073700,3432718154,247.4720001
3/26/2015,1472149.649,46717549645,6168.625442,101181.3089,0,274232,284260,3570.5692,148,248.5319977,35866900,3442129496,246.276001
3/27/2015,1204421.684,46717549645,6271.439036,99490.45328,0,258247,281933,3495.1049,171,247.029007,25730000,3475701380,248.5659943
3/28/2015,1367577.757,46717549645,6240.657877,87374.78702,0,247987,286551,3131.3727,148,252.7980042,17274900,3455731911,246.9750061
3/29/2015,1410897.961,46717549645,6337.57866,90515.87718,0,264668,336903,3225.0186,153,242.7129974,16040900,3537377134,252.7400055
3/30/2015,1661884.085,46717549645,6186.822558,106353.363,0,301693,307942,3808.8234,142,247.526001,21699400,3397187115,242.8789978
3/31/2015,1601683.92,46717549645,6177.741441,115110.3783,0,302777,329693,4011.2445,150,244.223999,23009600,3465419693,247.4539948
4/1/2015,1877478.879,46717549645,6199.724205,119343.6462,0,317092,324759,4154.6078,132,247.2720032,22672000,3420112896,244.2230072
4/2/2015,1468753.518,46717549645,6146.654681,112068.6639,0,300395,316199,3843.6673,166,253.0050049,22877200,3463619267,247.0890045
4/3/2015,1639363.233,46717549645,6262.277662,104544.9758,0,309612,289987,3727.0364,146,254.3220062,26272600,3544973232,253.0740051
4/4/2015,1360073.464,46717549645,6390.383692,89651.08099,0,252415,314015,3501.2165,153,253.6970062,23146600,3564354620,254.2910004
4/5/2015,1511937.973,48985437809,6392.535949,95023.91589,0,273804,338509,3779.3491,148,260.5979919,12493500,3556559216,253.7610016
4/6/2015,1875688.603,49446390688,6459.066632,107449.3061,0,300413,308522,4134.9379,126,255.4920044,19649200,3654268030,260.7210083
4/7/2015,1576008,49446390688,6491.951878,108713.3721,0,305799,306685,4058.7393,152,253.1799927,20034200,3583466919,255.2740021
4/8/2015,1849530.4,49446390688,6421.018957,110751.3014,0,294063,306986,4127.3568,125,245.0220032,18467400,3552014128,253.0639954
4/9/2015,1756788.211,49446390688,6297.804674,116621.0828,0,297845,306951,4728.7546,133,243.6759949,30086400,3438326345,244.7510071
4/10/2015,1501352.184,49446390688,6166.290335,112826.4747,0,287765,317192,6808.1251,152,236.0720062,21643500,3420248520,243.6940002
4/11/2015,1568979.971,49446390688,6005.122696,99429.55271,0,267609,341042,3972.1492,140,236.552002,28882000,3314409567,236.0160065
4/12/2015,1485251.031,49446390688,5953.872098,86998.1268,0,229741,301449,3343.6301,128,236.1529999,16365200,3321976615,236.5350037
4/13/2015,1656272.513,49446390688,5970.084903,115406.9861,0,330297,331480,4108.2435,156,224.5870056,12387900,3317129018,235.9499969
4/14/2015,1585487.893,49446390688,5870.391098,110147.9746,0,301842,311058,3746.0318,149,219.1589966,31181800,3155548414,224.7590027
4/15/2015,1793530.23,49446390688,5571.380062,107604.7074,0,278392,281376,3431.8807,122,223.8329926,31719000,3080098939,219.072998
4/16/2015,1460655.478,49446390688,5586.630378,99045.86667,0,255500,271416,3123.0033,138,228.572998,22562000,3146465248,223.9170074
4/17/2015,1691020.762,49446390688,5737.84256,102757.8367,0,267743,290438,3350.6732,126,222.8820038,24805400,3213884952,228.5749969
4/18/2015,1472186.027,49446390688,5662.851445,97708.525,0,259138,329161,3007.8036,146,223.3560028,20429800,3134573444,222.8529968
4/19/2015,1471120.828,48876651531,5626.34841,91132.71614,0,264267,325086,2914.268,145,222.6000061,12939000,3142049362,223.4559937
4/20/2015,1569384.468,47610564513,5663.170769,116746.2129,0,304955,326866,3837.8049,154,224.6260071,15021500,3132226860,222.6119995
4/21/2015,1524586.641,47610564513,5650.954955,112502.435,0,301380,293047,3473.8367,153,235.2689972,18364700,3161599719,224.6199951
4/22/2015,1573027.868,47610564513,5718.775372,111878.6377,0,305047,317931,3613.846,152,234.1759949,24978000,3312299315,235.602005
4/23/2015,1831237.046,47610564513,5940.088671,109837.3291,0,303643,317225,3749.0402,130,236.4620056,23847900,3297795229,234.0529938
4/24/2015,1973388.452,47610564513,5938.742507,108774.9242,0,319224,300650,3688.0694,124,231.2680054,17036000,3330762351,235.9700012
4/25/2015,1314747.264,47610564513,5977.26919,98465.97397,0,259411,337931,23189.9008,163,226.3899994,21448700,3258311725,231.2350006
4/26/2015,1514869.917,47610564513,5781.250752,92998.41808,0,270485,333300,3096.1129,144,219.4299927,13957200,3190508610,226.4100037
4/27/2015,1745807.854,47610564513,5526.757425,113776.9118,0,305055,314388,3460.2748,137,229.2859955,28943700,3093216938,219.4290009
4/28/2015,1544350.065,47610564513,5577.209856,113192.2154,0,303619,305122,3589.3808,153,225.8549957,38574000,3232938332,228.9689941
4/29/2015,1980215.559,47610564513,5714.970659,117259.4583,0,324109,324494,3838.0259,127,225.8079987,21469200,3185425042,225.5910034
4/30/2015,1753856.985,47610564513,5710.885208,112955.6942,0,301665,300183,3803.6099,134,236.1450043,18936500,3185479101,225.6929932
5/1/2015,1354501.541,47610564513,5842.361793,99560.48941,0,254321,272525,3198.5398,148,232.0789948,33818600,3332094504,235.9389954
5/2/2015,1485599.728,47610564513,5930.744314,95101.22551,0,263195,348747,3306.6559,147,234.9299927,18815300,3275574610,232.3410034
5/3/2015,1383274.383,47618947536,5926.179659,84602.63583,0,239582,302114,2915.8265,141,240.3580017,12535500,3316683008,234.8800049
5/4/2015,1751179.469,47643398018,6049.674724,104000.3177,0,286427,297681,3638.3452,128,239.0180054,18494100,3394161416,240.3560028
5/5/2015,1543035.61,47643398018,6051.547797,115348.3885,0,301799,315360,3934.3875,154,236.1210022,21223400,3375997790,238.852005
5/6/2015,1453174.211,47643398018,5948.737304,111754.6703,0,297873,321011,3741.1891,161,229.7819977,23929100,3335976518,236.2489929
5/7/2015,1683560.482,47643398018,5929.032374,111124.7195,0,302358,316721,3776.3281,141,237.3339996,29587200,3247353903,229.6620026
5/8/2015,1598961.307,47643398018,5854.254923,109144.6226,0,295139,369932,3863.2383,150,243.8630066,29064400,3354923757,237.2039948
5/9/2015,1525308.558,47643398018,6047.174511,94716.41605,0,247042,274293,3215.2643,129,241.8320007,27445500,3448119178,243.7689972
5/10/2015,1689258.109,47643398018,6118.928753,89408.8289,0,271991,320844,3796.3042,129,240.2960052,19790500,3420193701,241.7290039
5/11/2015,1573836.608,47643398018,6091.611785,111374.5417,0,318104,327595,4204.6429,158,242.1580048,15019100,3399245238,240.298996
5/12/2015,1610897.493,47643398018,6088.206358,110100.7035,0,309703,316841,3893.436,150,241.1119995,20892300,3426529646,242.1450043
5/13/2015,1420944.321,47643398018,6103.492664,108858.1369,0,292177,310033,3765.2853,162,236.3769989,19282600,3412644998,241.397995
5/14/2015,1357114.416,47643398018,6110.987318,101585.243,0,266299,281076,3424.5367,154,236.9290009,27180100,3346584200,236.2140045
5/15/2015,1480010.15,47643398018,6118.824514,105160.0348,0,274190,301528,3685.9549,147,237.6049957,24413700,3355311496,236.9550018
5/16/2015,1556076.909,47643398018,5994.225936,90686.16853,0,250368,330556,3131.7992,132,236.1529999,16329400,3365752047,237.6439972
5/17/2015,1247404.842,48228846401,5996.289371,87163.42332,0,268427,308744,3127.5007,171,236.802002,11089700,3345969203,236.0099945
5/18/2015,1501020.528,48807487245,5993.356694,98577.8303,0,272680,297963,3543.3634,144,233.128006,11134300,3356176986,236.8869934
5/19/2015,1801400.492,48807487245,5959.629472,107344.89,0,300340,300803,3721.8165,130,231.9470062,16780300,3304944920,233.0370026
5/20/2015,1561396.166,48807487245,5882.305435,106889.1177,0,286158,309624,3524.2658,145,234.0180054,14241900,3288950473,231.8899994
5/21/2015,1337374.529,48807487245,5894.436926,98304.46414,0,261928,289154,3400.2457,155,235.3439941,15499400,3319170901,234.0160065
5/22/2015,1648692.435,48807487245,5936.525775,102769.8766,0,288121,311440,3626.0435,138,240.3480072,15108900,3338890048,235.3209991
5/23/2015,1734361.643,48807487245,5978.11024,86278.08275,0,244396,279814,3036.3683,112,238.871994,27003000,3410712372,240.2859955
5/24/2015,1595521.233,48807487245,6038.541731,94043.47663,0,279832,385081,3254.6161,146,240.9530029,14605000,3390435704,238.9759979
5/25/2015,1703077.986,48807487245,6048.524487,106084.8399,0,302213,334519,3739.9377,141,237.1100006,11508000,3420845884,240.927002
5/26/2015,1676442.444,48807487245,6017.770974,108385.3333,0,307100,326670,4323.0389,144,237.1159973,14423900,3367127977,237.1040039
5/27/2015,1751630.899,48807487245,5980.609879,108089.599,0,315257,300728,3810.1812,138,237.2830048,16425000,3368066799,237.0650024
5/28/2015,1811630.424,48807487245,6005.172216,110978.9406,0,308924,308052,3883.7347,132,237.4080048,18837000,3371257543,237.2570038
5/29/2015,1689018.597,48807487245,5992.879581,124053.24,0,327301,359794,4254.9534,154,237.095993,13829600,3373816958,237.3769989
5/30/2015,1920259.471,48807487245,5988.617624,127802.4593,0,314978,411795,4061.9773,136,233.3450012,14805000,3370295930,237.0919952
5/31/2015,1518838.297,48535929332,5956.605751,98784.82188,0,277688,347626,9302.6502,148,230.1900024,14098600,3317769214,233.1349945
6/1/2015,2124340.909,47589591154,5882.438558,128696.4337,0,358319,368599,5073.909,132,222.9259949,14730800,3273756425,230.2330017
6/2/2015,1875367.093,47589591154,5730.222129,128208.0161,0,360231,360338,4233.3137,150,225.8029938,26090500,3171172508,222.8939972
